batch,style_no,sku_numeric,product_id,gold_weight_gms,diamond_weight_ct,diamond_type_total,variant_color,variant_size,variant_images,variant_image_count,variant_videos,variant_video_count,variant_total,image_file_count,video_file_count,diamond_type1,diamond_type1_count,diamond_type1_dimensions,diamond_type2,diamond_type2_count,diamond_type2_dimensions,diamond_type3,diamond_type3_count,diamond_type3_dimensions,diamond_type4,diamond_type4_count,diamond_type4_dimensions,diamond_type5,diamond_type5_count,diamond_type5_dimensions,diamond_type6,diamond_type6_count,diamond_type6_dimensions,diamond_type7,diamond_type7_count,diamond_type7_dimensions,diamond_type8,diamond_type8_count,diamond_type8_dimensions,diamond_type9,diamond_type9_count,diamond_type9_dimensions,diamond_type10,diamond_type10_count,diamond_type10_dimensions,diamond_type11,diamond_type11_count,diamond_type11_dimensions,diamond_type12,diamond_type12_count,diamond_type12_dimensions,diamond_type13,diamond_type13_count,diamond_type13_dimensions
Batch-19,S R-19002,19002,19002-W-0.5,2.9345183999999995,0.55,4,White,0.50,vendor-data\Batch-19\SR-19002\19002-W1.jpg | vendor-data\Batch-19\SR-19002\19002-W2.jpg | vendor-data\Batch-19\SR-19002\19002-W3.jpg | vendor-data\Batch-19\SR-19002\19002-W4.jpg,4,,0,12,13,0,Diamond,1,4.4mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19002,19002,19002-RG-0.5,2.9345183999999995,0.55,4,Rose,0.50,vendor-data\Batch-19\SR-19002\19002-R1.jpg | vendor-data\Batch-19\SR-19002\19002-R2.jpg | vendor-data\Batch-19\SR-19002\19002-R3.jpg | vendor-data\Batch-19\SR-19002\19002-R4.jpg,4,,0,12,13,0,Diamond,1,4.4mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19002,19002,19002-Y-0.5,2.9345183999999995,0.55,4,Yellow,0.50,vendor-data\Batch-19\SR-19002\19002-Princess-Model-Yellow.jpg | vendor-data\Batch-19\SR-19002\19002-Y1.jpg | vendor-data\Batch-19\SR-19002\19002-Y2.jpg | vendor-data\Batch-19\SR-19002\19002-Y3.jpg | vendor-data\Batch-19\SR-19002\19002-Y4.jpg,5,,0,12,13,0,Diamond,1,4.4mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19002,19002,19002-W-1,3.1497968,1.04,4,White,1.00,vendor-data\Batch-19\SR-19002\19002-W1.jpg | vendor-data\Batch-19\SR-19002\19002-W2.jpg | vendor-data\Batch-19\SR-19002\19002-W3.jpg | vendor-data\Batch-19\SR-19002\19002-W4.jpg,4,,0,12,13,0,Diamond,1,4.4mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19003,19003,19003-W-2,3.3721088000000004,1.78,4,White,2.00,vendor-data\Batch-19\SR-19003\19003-W1.jpg | vendor-data\Batch-19\SR-19003\19003-W2.jpg | vendor-data\Batch-19\SR-19003\19003-W3.jpg | vendor-data\Batch-19\SR-19003\19003-W4.jpg,4,,0,12,13,0,Cushion,1,4.9mm,Cushion,1,5.5mm,Cushion,1,6.5mm,Cushion,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19003,19003,19003-RG-2,3.3721088000000004,1.78,4,Rose,2.00,vendor-data\Batch-19\SR-19003\19003-R1.jpg | vendor-data\Batch-19\SR-19003\19003-R2.jpg | vendor-data\Batch-19\SR-19003\19003-R3.jpg | vendor-data\Batch-19\SR-19003\19003-R4.jpg,4,,0,12,13,0,Cushion,1,4.9mm,Cushion,1,5.5mm,Cushion,1,6.5mm,Cushion,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19003,19003,19003-Y-2,3.3721088000000004,1.78,4,Yellow,2.00,vendor-data\Batch-19\SR-19003\19003-Cushion-Model-Yellow.jpg | vendor-data\Batch-19\SR-19003\19003-Y1.jpg | vendor-data\Batch-19\SR-19003\19003-Y2.jpg | vendor-data\Batch-19\SR-19003\19003-Y3.jpg | vendor-data\Batch-19\SR-19003\19003-Y4.jpg,5,,0,12,13,0,Cushion,1,4.9mm,Cushion,1,5.5mm,Cushion,1,6.5mm,Cushion,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19003,19003,19003-W-1.5,3.244248,1.42,4,White,1.50,vendor-data\Batch-19\SR-19003\19003-W1.jpg | vendor-data\Batch-19\SR-19003\19003-W2.jpg | vendor-data\Batch-19\SR-19003\19003-W3.jpg | vendor-data\Batch-19\SR-19003\19003-W4.jpg,4,,0,12,13,0,Cushion,1,4.9mm,Cushion,1,5.5mm,Cushion,1,6.5mm,Cushion,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19003,19003,19003-RG-1.5,3.244248,1.42,4,Rose,1.50,vendor-data\Batch-19\SR-19003\19003-R1.jpg | vendor-data\Batch-19\SR-19003\19003-R2.jpg | vendor-data\Batch-19\SR-19003\19003-R3.jpg | vendor-data\Batch-19\SR-19003\19003-R4.jpg,4,,0,12,13,0,Cushion,1,4.9mm,Cushion,1,5.5mm,Cushion,1,6.5mm,Cushion,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19003,19003,19003-Y-1.5,3.244248,1.42,4,Yellow,1.50,vendor-data\Batch-19\SR-19003\19003-Cushion-Model-Yellow.jpg | vendor-data\Batch-19\SR-19003\19003-Y1.jpg | vendor-data\Batch-19\SR-19003\19003-Y2.jpg | vendor-data\Batch-19\SR-19003\19003-Y3.jpg | vendor-data\Batch-19\SR-19003\19003-Y4.jpg,5,,0,12,13,0,Cushion,1,4.9mm,Cushion,1,5.5mm,Cushion,1,6.5mm,Cushion,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19003,19003,19003-W-1,3.0410272,0.86,4,White,1.00,vendor-data\Batch-19\SR-19003\19003-W1.jpg | vendor-data\Batch-19\SR-19003\19003-W2.jpg | vendor-data\Batch-19\SR-19003\19003-W3.jpg | vendor-data\Batch-19\SR-19003\19003-W4.jpg,4,,0,12,13,0,Cushion,1,4.9mm,Cushion,1,5.5mm,Cushion,1,6.5mm,Cushion,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19003,19003,19003-Y-1,3.0410272,0.86,4,Yellow,1.00,vendor-data\Batch-19\SR-19003\19003-Cushion-Model-Yellow.jpg | vendor-data\Batch-19\SR-19003\19003-Y1.jpg | vendor-data\Batch-19\SR-19003\19003-Y2.jpg | vendor-data\Batch-19\SR-19003\19003-Y3.jpg | vendor-data\Batch-19\SR-19003\19003-Y4.jpg,5,,0,12,13,0,Cushion,1,4.9mm,Cushion,1,5.5mm,Cushion,1,6.5mm,Cushion,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19003,19003,19003-W-0.5,2.9352719999999994,0.62,4,White,0.50,vendor-data\Batch-19\SR-19003\19003-W1.jpg | vendor-data\Batch-19\SR-19003\19003-W2.jpg | vendor-data\Batch-19\SR-19003\19003-W3.jpg | vendor-data\Batch-19\SR-19003\19003-W4.jpg,4,,0,12,13,0,Cushion,1,4.9mm,Cushion,1,5.5mm,Cushion,1,6.5mm,Cushion,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19003,19003,19003-RG-0.5,2.9352719999999994,0.62,4,Rose,0.50,vendor-data\Batch-19\SR-19003\19003-R1.jpg | vendor-data\Batch-19\SR-19003\19003-R2.jpg | vendor-data\Batch-19\SR-19003\19003-R3.jpg | vendor-data\Batch-19\SR-19003\19003-R4.jpg,4,,0,12,13,0,Cushion,1,4.9mm,Cushion,1,5.5mm,Cushion,1,6.5mm,Cushion,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19003,19003,19003-Y-0.5,2.9352719999999994,0.62,4,Yellow,0.50,vendor-data\Batch-19\SR-19003\19003-Cushion-Model-Yellow.jpg | vendor-data\Batch-19\SR-19003\19003-Y1.jpg | vendor-data\Batch-19\SR-19003\19003-Y2.jpg | vendor-data\Batch-19\SR-19003\19003-Y3.jpg | vendor-data\Batch-19\SR-19003\19003-Y4.jpg,5,,0,12,13,0,Cushion,1,4.9mm,Cushion,1,5.5mm,Cushion,1,6.5mm,Cushion,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19003,19003,19003-RG-1,3.0410272,0.86,4,Rose,1.00,vendor-data\Batch-19\SR-19003\19003-R1.jpg | vendor-data\Batch-19\SR-19003\19003-R2.jpg | vendor-data\Batch-19\SR-19003\19003-R3.jpg | vendor-data\Batch-19\SR-19003\19003-R4.jpg,4,,0,12,13,0,Cushion,1,4.9mm,Cushion,1,5.5mm,Cushion,1,6.5mm,Cushion,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19004,19004,19004-RG-1.5,3.1761728,1.36,4,Rose,1.50,vendor-data\Batch-19\SR-19004\19004-R1.jpg | vendor-data\Batch-19\SR-19004\19004-R2.jpg | vendor-data\Batch-19\SR-19004\19004-R3.jpg | vendor-data\Batch-19\SR-19004\19004-R4.jpg,4,,0,12,13,0,Oval,1,6 * 4mm,Oval,1,7.7 * 5.7mm,Oval,1,8.5 * 6.5mm,Oval,1,9 * 7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19004,19004,19004-W-2,3.2468855999999997,1.67,4,White,2.00,vendor-data\Batch-19\SR-19004\19004-W1.jpg | vendor-data\Batch-19\SR-19004\19004-W2.jpg | vendor-data\Batch-19\SR-19004\19004-W3.jpg | vendor-data\Batch-19\SR-19004\19004-W4.jpg,4,,0,12,13,0,Oval,1,6 * 4mm,Oval,1,7.7 * 5.7mm,Oval,1,8.5 * 6.5mm,Oval,1,9 * 7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19004,19004,19004-RG-2,3.2468855999999997,1.67,4,Rose,2.00,vendor-data\Batch-19\SR-19004\19004-R1.jpg | vendor-data\Batch-19\SR-19004\19004-R2.jpg | vendor-data\Batch-19\SR-19004\19004-R3.jpg | vendor-data\Batch-19\SR-19004\19004-R4.jpg,4,,0,12,13,0,Oval,1,6 * 4mm,Oval,1,7.7 * 5.7mm,Oval,1,8.5 * 6.5mm,Oval,1,9 * 7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19004,19004,19004-Y-2,3.2468855999999997,1.67,4,Yellow,2.00,vendor-data\Batch-19\SR-19004\19004-Oval-Model-Yellow.jpg | vendor-data\Batch-19\SR-19004\19004-Y1.jpg | vendor-data\Batch-19\SR-19004\19004-Y2.jpg | vendor-data\Batch-19\SR-19004\19004-Y3.jpg | vendor-data\Batch-19\SR-19004\19004-Y4.jpg,5,,0,12,13,0,Oval,1,6 * 4mm,Oval,1,7.7 * 5.7mm,Oval,1,8.5 * 6.5mm,Oval,1,9 * 7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19004,19004,19004-W-1.5,3.1761728,1.36,4,White,1.50,vendor-data\Batch-19\SR-19004\19004-W1.jpg | vendor-data\Batch-19\SR-19004\19004-W2.jpg | vendor-data\Batch-19\SR-19004\19004-W3.jpg | vendor-data\Batch-19\SR-19004\19004-W4.jpg,4,,0,12,13,0,Oval,1,6 * 4mm,Oval,1,7.7 * 5.7mm,Oval,1,8.5 * 6.5mm,Oval,1,9 * 7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19004,19004,19004-Y-1.5,3.1761728,1.36,4,Yellow,1.50,vendor-data\Batch-19\SR-19004\19004-Oval-Model-Yellow.jpg | vendor-data\Batch-19\SR-19004\19004-Y1.jpg | vendor-data\Batch-19\SR-19004\19004-Y2.jpg | vendor-data\Batch-19\SR-19004\19004-Y3.jpg | vendor-data\Batch-19\SR-19004\19004-Y4.jpg,5,,0,12,13,0,Oval,1,6 * 4mm,Oval,1,7.7 * 5.7mm,Oval,1,8.5 * 6.5mm,Oval,1,9 * 7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19004,19004,19004-W-0.5,2.9136687999999995,0.36,4,White,0.50,vendor-data\Batch-19\SR-19004\19004-W1.jpg | vendor-data\Batch-19\SR-19004\19004-W2.jpg | vendor-data\Batch-19\SR-19004\19004-W3.jpg | vendor-data\Batch-19\SR-19004\19004-W4.jpg,4,,0,12,13,0,Oval,1,6 * 4mm,Oval,1,7.7 * 5.7mm,Oval,1,8.5 * 6.5mm,Oval,1,9 * 7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19004,19004,19004-RG-1,3.0223127999999995,0.91,4,Rose,1.00,vendor-data\Batch-19\SR-19004\19004-R1.jpg | vendor-data\Batch-19\SR-19004\19004-R2.jpg | vendor-data\Batch-19\SR-19004\19004-R3.jpg | vendor-data\Batch-19\SR-19004\19004-R4.jpg,4,,0,12,13,0,Oval,1,6 * 4mm,Oval,1,7.7 * 5.7mm,Oval,1,8.5 * 6.5mm,Oval,1,9 * 7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19004,19004,19004-Y-1,3.0223127999999995,0.91,4,Yellow,1.00,vendor-data\Batch-19\SR-19004\19004-Oval-Model-Yellow.jpg | vendor-data\Batch-19\SR-19004\19004-Y1.jpg | vendor-data\Batch-19\SR-19004\19004-Y2.jpg | vendor-data\Batch-19\SR-19004\19004-Y3.jpg | vendor-data\Batch-19\SR-19004\19004-Y4.jpg,5,,0,12,13,0,Oval,1,6 * 4mm,Oval,1,7.7 * 5.7mm,Oval,1,8.5 * 6.5mm,Oval,1,9 * 7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19004,19004,19004-W-1,3.0223127999999995,0.91,4,White,1.00,vendor-data\Batch-19\SR-19004\19004-W1.jpg | vendor-data\Batch-19\SR-19004\19004-W2.jpg | vendor-data\Batch-19\SR-19004\19004-W3.jpg | vendor-data\Batch-19\SR-19004\19004-W4.jpg,4,,0,12,13,0,Oval,1,6 * 4mm,Oval,1,7.7 * 5.7mm,Oval,1,8.5 * 6.5mm,Oval,1,9 * 7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19004,19004,19004-RG-0.5,2.9136687999999995,0.36,4,Rose,0.50,vendor-data\Batch-19\SR-19004\19004-R1.jpg | vendor-data\Batch-19\SR-19004\19004-R2.jpg | vendor-data\Batch-19\SR-19004\19004-R3.jpg | vendor-data\Batch-19\SR-19004\19004-R4.jpg,4,,0,12,13,0,Oval,1,6 * 4mm,Oval,1,7.7 * 5.7mm,Oval,1,8.5 * 6.5mm,Oval,1,9 * 7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19004,19004,19004-Y-0.5,2.9136687999999995,0.36,4,Yellow,0.50,vendor-data\Batch-19\SR-19004\19004-Oval-Model-Yellow.jpg | vendor-data\Batch-19\SR-19004\19004-Y1.jpg | vendor-data\Batch-19\SR-19004\19004-Y2.jpg | vendor-data\Batch-19\SR-19004\19004-Y3.jpg | vendor-data\Batch-19\SR-19004\19004-Y4.jpg,5,,0,12,13,0,Oval,1,6 * 4mm,Oval,1,7.7 * 5.7mm,Oval,1,8.5 * 6.5mm,Oval,1,9 * 7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19005,19005,19005-W-2,3.4168224,2.1,4,White,2.00,vendor-data\Batch-19\SR-19005\19005-W1.jpg | vendor-data\Batch-19\SR-19005\19005-W2.jpg | vendor-data\Batch-19\SR-19005\19005-W3.jpg | vendor-data\Batch-19\SR-19005\19005-W4.jpg,4,,0,12,13,0,Emerald,1,6 * 4mm,Emerald,1,7 * 5mm,Emerald,1,7.5 * 5.5mm,Emerald,1,8.5 * 6.5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19005,19005,19005-RG-2,3.4168224,2.1,4,Rose,2.00,vendor-data\Batch-19\SR-19005\19005-R1.jpg | vendor-data\Batch-19\SR-19005\19005-R2.jpg | vendor-data\Batch-19\SR-19005\19005-R3.jpg | vendor-data\Batch-19\SR-19005\19005-R4.jpg,4,,0,12,13,0,Emerald,1,6 * 4mm,Emerald,1,7 * 5mm,Emerald,1,7.5 * 5.5mm,Emerald,1,8.5 * 6.5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19005,19005,19005-Y-2,3.4168224,2.1,4,Yellow,2.00,vendor-data\Batch-19\SR-19005\19005-Emerald-Model-Yellow.jpg | vendor-data\Batch-19\SR-19005\19005-Y1.jpg | vendor-data\Batch-19\SR-19005\19005-Y2.jpg | vendor-data\Batch-19\SR-19005\19005-Y3.jpg | vendor-data\Batch-19\SR-19005\19005-Y4.jpg,5,,0,12,13,0,Emerald,1,6 * 4mm,Emerald,1,7 * 5mm,Emerald,1,7.5 * 5.5mm,Emerald,1,8.5 * 6.5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19005,19005,19005-W-1.5,3.1966455999999996,1.33,4,White,1.50,vendor-data\Batch-19\SR-19005\19005-W1.jpg | vendor-data\Batch-19\SR-19005\19005-W2.jpg | vendor-data\Batch-19\SR-19005\19005-W3.jpg | vendor-data\Batch-19\SR-19005\19005-W4.jpg,4,,0,12,13,0,Emerald,1,6 * 4mm,Emerald,1,7 * 5mm,Emerald,1,7.5 * 5.5mm,Emerald,1,8.5 * 6.5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19005,19005,19005-RG-1.5,3.1966455999999996,1.33,4,Rose,1.50,vendor-data\Batch-19\SR-19005\19005-R1.jpg | vendor-data\Batch-19\SR-19005\19005-R2.jpg | vendor-data\Batch-19\SR-19005\19005-R3.jpg | vendor-data\Batch-19\SR-19005\19005-R4.jpg,4,,0,12,13,0,Emerald,1,6 * 4mm,Emerald,1,7 * 5mm,Emerald,1,7.5 * 5.5mm,Emerald,1,8.5 * 6.5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19005,19005,19005-Y-1.5,3.1966455999999996,1.33,4,Yellow,1.50,vendor-data\Batch-19\SR-19005\19005-Emerald-Model-Yellow.jpg | vendor-data\Batch-19\SR-19005\19005-Y1.jpg | vendor-data\Batch-19\SR-19005\19005-Y2.jpg | vendor-data\Batch-19\SR-19005\19005-Y3.jpg | vendor-data\Batch-19\SR-19005\19005-Y4.jpg,5,,0,12,13,0,Emerald,1,6 * 4mm,Emerald,1,7 * 5mm,Emerald,1,7.5 * 5.5mm,Emerald,1,8.5 * 6.5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19005,19005,19005-RG-1,3.0586112,1.02,4,Rose,1.00,vendor-data\Batch-19\SR-19005\19005-R1.jpg | vendor-data\Batch-19\SR-19005\19005-R2.jpg | vendor-data\Batch-19\SR-19005\19005-R3.jpg | vendor-data\Batch-19\SR-19005\19005-R4.jpg,4,,0,12,13,0,Emerald,1,6 * 4mm,Emerald,1,7 * 5mm,Emerald,1,7.5 * 5.5mm,Emerald,1,8.5 * 6.5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19005,19005,19005-Y-1,3.0586112,1.02,4,Yellow,1.00,vendor-data\Batch-19\SR-19005\19005-Emerald-Model-Yellow.jpg | vendor-data\Batch-19\SR-19005\19005-Y1.jpg | vendor-data\Batch-19\SR-19005\19005-Y2.jpg | vendor-data\Batch-19\SR-19005\19005-Y3.jpg | vendor-data\Batch-19\SR-19005\19005-Y4.jpg,5,,0,12,13,0,Emerald,1,6 * 4mm,Emerald,1,7 * 5mm,Emerald,1,7.5 * 5.5mm,Emerald,1,8.5 * 6.5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19005,19005,19005-W-0.5,2.905128,0.56,4,White,0.50,vendor-data\Batch-19\SR-19005\19005-W1.jpg | vendor-data\Batch-19\SR-19005\19005-W2.jpg | vendor-data\Batch-19\SR-19005\19005-W3.jpg | vendor-data\Batch-19\SR-19005\19005-W4.jpg,4,,0,12,13,0,Emerald,1,6 * 4mm,Emerald,1,7 * 5mm,Emerald,1,7.5 * 5.5mm,Emerald,1,8.5 * 6.5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19005,19005,19005-RG-0.5,2.905128,0.56,4,Rose,0.50,vendor-data\Batch-19\SR-19005\19005-R1.jpg | vendor-data\Batch-19\SR-19005\19005-R2.jpg | vendor-data\Batch-19\SR-19005\19005-R3.jpg | vendor-data\Batch-19\SR-19005\19005-R4.jpg,4,,0,12,13,0,Emerald,1,6 * 4mm,Emerald,1,7 * 5mm,Emerald,1,7.5 * 5.5mm,Emerald,1,8.5 * 6.5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19005,19005,19005-Y-0.5,2.905128,0.56,4,Yellow,0.50,vendor-data\Batch-19\SR-19005\19005-Emerald-Model-Yellow.jpg | vendor-data\Batch-19\SR-19005\19005-Y1.jpg | vendor-data\Batch-19\SR-19005\19005-Y2.jpg | vendor-data\Batch-19\SR-19005\19005-Y3.jpg | vendor-data\Batch-19\SR-19005\19005-Y4.jpg,5,,0,12,13,0,Emerald,1,6 * 4mm,Emerald,1,7 * 5mm,Emerald,1,7.5 * 5.5mm,Emerald,1,8.5 * 6.5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19005,19005,19005-W-1,3.0586112,1.02,4,White,1.00,vendor-data\Batch-19\SR-19005\19005-W1.jpg | vendor-data\Batch-19\SR-19005\19005-W2.jpg | vendor-data\Batch-19\SR-19005\19005-W3.jpg | vendor-data\Batch-19\SR-19005\19005-W4.jpg,4,,0,12,13,0,Emerald,1,6 * 4mm,Emerald,1,7 * 5mm,Emerald,1,7.5 * 5.5mm,Emerald,1,8.5 * 6.5mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19006,19006,19006-RG-1.5,3.2446247999999995,1.4,4,Rose,1.50,vendor-data\Batch-19\SR-19006\19006-R1.jpg | vendor-data\Batch-19\SR-19006\19006-R2.jpg | vendor-data\Batch-19\SR-19006\19006-R3.jpg | vendor-data\Batch-19\SR-19006\19006-R4.jpg,4,,0,12,13,0,Diamond,1,4.5mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19006,19006,19006-W-2,3.3984847999999994,1.75,4,White,2.00,vendor-data\Batch-19\SR-19006\19006-W1.jpg | vendor-data\Batch-19\SR-19006\19006-W2.jpg | vendor-data\Batch-19\SR-19006\19006-W3.jpg | vendor-data\Batch-19\SR-19006\19006-W4.jpg,4,,0,12,13,0,Diamond,1,4.5mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19006,19006,19006-RG-2,3.3984847999999994,1.75,4,Rose,2.00,vendor-data\Batch-19\SR-19006\19006-R1.jpg | vendor-data\Batch-19\SR-19006\19006-R2.jpg | vendor-data\Batch-19\SR-19006\19006-R3.jpg | vendor-data\Batch-19\SR-19006\19006-R4.jpg,4,,0,12,13,0,Diamond,1,4.5mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19006,19006,19006-Y-2,3.3984847999999994,1.75,4,Yellow,2.00,vendor-data\Batch-19\SR-19006\19006-Asscher-Model-Yellow.jpg | vendor-data\Batch-19\SR-19006\19006-Y1.jpg | vendor-data\Batch-19\SR-19006\19006-Y2.jpg | vendor-data\Batch-19\SR-19006\19006-Y3.jpg | vendor-data\Batch-19\SR-19006\19006-Y4.jpg,5,,0,12,13,0,Diamond,1,4.5mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19006,19006,19006-W-1.5,3.2446247999999995,1.4,4,White,1.50,vendor-data\Batch-19\SR-19006\19006-W1.jpg | vendor-data\Batch-19\SR-19006\19006-W2.jpg | vendor-data\Batch-19\SR-19006\19006-W3.jpg | vendor-data\Batch-19\SR-19006\19006-W4.jpg,4,,0,12,13,0,Diamond,1,4.5mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19006,19006,19006-Y-1.5,3.2446247999999995,1.4,4,Yellow,1.50,vendor-data\Batch-19\SR-19006\19006-Asscher-Model-Yellow.jpg | vendor-data\Batch-19\SR-19006\19006-Y1.jpg | vendor-data\Batch-19\SR-19006\19006-Y2.jpg | vendor-data\Batch-19\SR-19006\19006-Y3.jpg | vendor-data\Batch-19\SR-19006\19006-Y4.jpg,5,,0,12,13,0,Diamond,1,4.5mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19006,19006,19006-Y-0.5,2.9013599999999995,0.46,4,Yellow,0.50,vendor-data\Batch-19\SR-19006\19006-Asscher-Model-Yellow.jpg | vendor-data\Batch-19\SR-19006\19006-Y1.jpg | vendor-data\Batch-19\SR-19006\19006-Y2.jpg | vendor-data\Batch-19\SR-19006\19006-Y3.jpg | vendor-data\Batch-19\SR-19006\19006-Y4.jpg,5,,0,12,13,0,Diamond,1,4.5mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19006,19006,19006-RG-1,3.0002071999999997,0.85,4,Rose,1.00,vendor-data\Batch-19\SR-19006\19006-R1.jpg | vendor-data\Batch-19\SR-19006\19006-R2.jpg | vendor-data\Batch-19\SR-19006\19006-R3.jpg | vendor-data\Batch-19\SR-19006\19006-R4.jpg,4,,0,12,13,0,Diamond,1,4.5mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19006,19006,19006-Y-1,3.0002071999999997,0.85,4,Yellow,1.00,vendor-data\Batch-19\SR-19006\19006-Asscher-Model-Yellow.jpg | vendor-data\Batch-19\SR-19006\19006-Y1.jpg | vendor-data\Batch-19\SR-19006\19006-Y2.jpg | vendor-data\Batch-19\SR-19006\19006-Y3.jpg | vendor-data\Batch-19\SR-19006\19006-Y4.jpg,5,,0,12,13,0,Diamond,1,4.5mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batch-19,S R-19006,19006,19006-W-0.5,2.9013599999999995,0.46,4,White,0.50,vendor-data\Batch-19\SR-19006\19006-W1.jpg | vendor-data\Batch-19\SR-19006\19006-W2.jpg | vendor-data\Batch-19\SR-19006\19006-W3.jpg | vendor-data\Batch-19\SR-19006\19006-W4.jpg,4,,0,12,13,0,Diamond,1,4.5mm,Diamond,1,5.5mm,Diamond,1,6.5mm,Diamond,1,7mm,,,,,,,,,,,,,,,,,,,,,,,,,,,
